,Store,Date,Temperature,Fuel_Price,CPI,Unemployment,Type,Size,Dept,Weekly_Sales,Holiday,Year,Month,Day
7802,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,21,2983.07,Christmas,2010,12,31
7803,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,21,4450.54,Super Bowl,2011,2,11
7804,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,21,4100.1,Labor Day,2011,9,9
7805,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,21,5226.13,Thanksgiving,2011,11,25
7806,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,21,4179.9,Christmas,2011,12,30
7807,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,21,4956.0,Super Bowl,2012,2,10
7808,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,21,4293.23,Labor Day,2012,9,7
7809,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,22,14083.8,Super Bowl,2010,2,12
7810,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,22,9917.97,Labor Day,2010,9,10
7811,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,22,17434.38,Thanksgiving,2010,11,26
7812,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,22,10596.88,Christmas,2010,12,31
7813,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,22,14423.86,Super Bowl,2011,2,11
7814,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,22,7590.38,Labor Day,2011,9,9
7815,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,22,18021.86,Thanksgiving,2011,11,25
7816,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,22,12086.32,Christmas,2011,12,30
7817,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,22,17613.55,Super Bowl,2012,2,10
7818,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,22,9468.65,Labor Day,2012,9,7
7819,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,23,41372.21,Super Bowl,2010,2,12
7820,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,23,32202.89,Labor Day,2010,9,10
7821,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,23,71079.58,Thanksgiving,2010,11,26
7822,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,23,34954.08,Christmas,2010,12,31
7823,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,23,40315.96,Super Bowl,2011,2,11
7824,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,23,29526.68,Labor Day,2011,9,9
7825,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,23,52515.76,Thanksgiving,2011,11,25
7826,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,23,47640.82,Christmas,2011,12,30
7827,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,23,40426.3,Super Bowl,2012,2,10
7828,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,23,33320.0,Labor Day,2012,9,7
7829,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,24,13290.67,Super Bowl,2010,2,12
7830,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,24,8464.67,Labor Day,2010,9,10
7831,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,24,23835.6,Thanksgiving,2010,11,26
7832,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,24,6683.87,Christmas,2010,12,31
7833,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,24,12571.96,Super Bowl,2011,2,11
7834,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,24,8648.65,Labor Day,2011,9,9
7835,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,24,20403.75,Thanksgiving,2011,11,25
7836,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,24,9552.31,Christmas,2011,12,30
7837,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,24,12586.82,Super Bowl,2012,2,10
7838,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,24,9311.19,Labor Day,2012,9,7
7839,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,25,20394.49,Super Bowl,2010,2,12
7840,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,25,16997.73,Labor Day,2010,9,10
7841,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,25,27002.42,Thanksgiving,2010,11,26
7842,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,25,14415.54,Christmas,2010,12,31
7843,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,25,20863.69,Super Bowl,2011,2,11
7844,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,25,17159.94,Labor Day,2011,9,9
7845,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,25,23936.84,Thanksgiving,2011,11,25
7846,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,25,19056.11,Christmas,2011,12,30
7847,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,25,20458.9,Super Bowl,2012,2,10
7848,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,25,17122.93,Labor Day,2012,9,7
7849,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,26,14474.3,Super Bowl,2010,2,12
7850,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,26,12113.33,Labor Day,2010,9,10
7851,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,26,24567.11,Thanksgiving,2010,11,26
7852,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,26,8598.74,Christmas,2010,12,31
7853,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,26,17470.89,Super Bowl,2011,2,11
7854,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,26,11789.79,Labor Day,2011,9,9
7855,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,26,20381.26,Thanksgiving,2011,11,25
7856,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,26,12724.32,Christmas,2011,12,30
7857,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,26,17564.67,Super Bowl,2012,2,10
7858,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,26,11756.79,Labor Day,2012,9,7
7859,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,27,3048.46,Super Bowl,2010,2,12
7860,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,27,1372.55,Labor Day,2010,9,10
7861,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,27,2943.36,Thanksgiving,2010,11,26
7862,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,27,2406.26,Christmas,2010,12,31
7863,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,27,2615.95,Super Bowl,2011,2,11
7864,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,27,1470.42,Labor Day,2011,9,9
7865,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,27,2666.26,Thanksgiving,2011,11,25
7866,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,27,2818.68,Christmas,2011,12,30
7867,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,27,2739.95,Super Bowl,2012,2,10
7868,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,27,1440.3,Labor Day,2012,9,7
7869,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,28,1215.34,Super Bowl,2010,2,12
7870,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,28,632.04,Labor Day,2010,9,10
7871,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,28,1277.62,Thanksgiving,2010,11,26
7872,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,28,1422.74,Christmas,2010,12,31
7873,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,28,1294.65,Super Bowl,2011,2,11
7874,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,28,718.42,Labor Day,2011,9,9
7875,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,28,1359.86,Thanksgiving,2011,11,25
7876,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,28,1149.62,Christmas,2011,12,30
7877,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,28,1269.27,Super Bowl,2012,2,10
7878,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,28,626.36,Labor Day,2012,9,7
7879,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,29,9197.58,Super Bowl,2010,2,12
7880,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,29,5525.3,Labor Day,2010,9,10
7881,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,29,14254.68,Thanksgiving,2010,11,26
7882,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,29,7778.9,Christmas,2010,12,31
7883,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,29,9311.08,Super Bowl,2011,2,11
7884,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,29,5786.57,Labor Day,2011,9,9
7885,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,29,13534.78,Thanksgiving,2011,11,25
7886,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,29,9587.87,Christmas,2011,12,30
7887,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,29,9980.08,Super Bowl,2012,2,10
7888,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,29,6843.9,Labor Day,2012,9,7
7889,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,30,7332.88,Super Bowl,2010,2,12
7890,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,30,5164.94,Labor Day,2010,9,10
7891,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,30,5060.8,Thanksgiving,2010,11,26
7892,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,30,5637.52,Christmas,2010,12,31
7893,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,30,7967.24,Super Bowl,2011,2,11
7894,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,30,5086.8,Labor Day,2011,9,9
7895,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,30,4775.65,Thanksgiving,2011,11,25
7896,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,30,4220.64,Christmas,2011,12,30
7897,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,30,7279.3,Super Bowl,2012,2,10
7898,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,30,5067.48,Labor Day,2012,9,7
7899,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,31,5068.98,Super Bowl,2010,2,12
7900,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,31,3139.1,Labor Day,2010,9,10
7901,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,31,4135.2,Thanksgiving,2010,11,26
7902,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,31,2721.88,Christmas,2010,12,31
7903,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,31,4045.6,Super Bowl,2011,2,11
7904,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,31,2913.2,Labor Day,2011,9,9
7905,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,31,2585.08,Thanksgiving,2011,11,25
7906,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,31,2888.75,Christmas,2011,12,30
7907,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,31,2815.35,Super Bowl,2012,2,10
7908,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,31,3819.43,Labor Day,2012,9,7
7909,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,32,16334.75,Super Bowl,2010,2,12
7910,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,32,6164.43,Labor Day,2010,9,10
7911,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,32,12286.35,Thanksgiving,2010,11,26
7912,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,32,8923.09,Christmas,2010,12,31
7913,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,32,16028.98,Super Bowl,2011,2,11
7914,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,32,7079.76,Labor Day,2011,9,9
7915,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,32,11899.78,Thanksgiving,2011,11,25
7916,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,32,13322.16,Christmas,2011,12,30
7917,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,32,11804.05,Super Bowl,2012,2,10
7918,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,32,8247.45,Labor Day,2012,9,7
7919,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,33,12534.15,Super Bowl,2010,2,12
7920,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,33,8255.07,Labor Day,2010,9,10
7921,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,33,25701.13,Thanksgiving,2010,11,26
7922,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,33,7070.86,Christmas,2010,12,31
7923,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,33,12424.12,Super Bowl,2011,2,11
7924,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,33,9710.72,Labor Day,2011,9,9
7925,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,33,17665.3,Thanksgiving,2011,11,25
7926,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,33,10806.54,Christmas,2011,12,30
7927,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,33,13317.32,Super Bowl,2012,2,10
7928,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,33,7996.5,Labor Day,2012,9,7
7929,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,34,29493.49,Super Bowl,2010,2,12
7930,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,34,21120.47,Labor Day,2010,9,10
7931,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,34,32579.5,Thanksgiving,2010,11,26
7932,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,34,19119.25,Christmas,2010,12,31
7933,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,34,24162.02,Super Bowl,2011,2,11
7934,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,34,25419.27,Labor Day,2011,9,9
7935,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,34,25930.85,Thanksgiving,2011,11,25
7936,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,34,24803.07,Christmas,2011,12,30
7937,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,34,30541.03,Super Bowl,2012,2,10
7938,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,34,20640.69,Labor Day,2012,9,7
7939,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,35,2693.0,Super Bowl,2010,2,12
7940,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,35,2285.0,Labor Day,2010,9,10
7941,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,35,3744.0,Thanksgiving,2010,11,26
7942,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,35,2575.0,Christmas,2010,12,31
7943,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,35,3875.73,Super Bowl,2011,2,11
7944,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,35,2630.14,Labor Day,2011,9,9
7945,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,35,3264.44,Thanksgiving,2011,11,25
7946,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,35,3101.48,Christmas,2011,12,30
7947,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,35,3729.58,Super Bowl,2012,2,10
7948,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,35,2219.86,Labor Day,2012,9,7
7949,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,36,1015.0,Super Bowl,2010,2,12
7950,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,36,1591.5,Labor Day,2010,9,10
7951,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,36,9192.8,Thanksgiving,2010,11,26
7952,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,36,2027.5,Christmas,2010,12,31
7953,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,36,476.0,Super Bowl,2011,2,11
7954,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,36,1627.85,Labor Day,2011,9,9
7955,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,36,4150.03,Thanksgiving,2011,11,25
7956,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,36,1979.62,Christmas,2011,12,30
7957,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,36,431.77,Super Bowl,2012,2,10
7958,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,36,83.5,Labor Day,2012,9,7
7959,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,38,52075.88,Super Bowl,2010,2,12
7960,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,38,47475.81,Labor Day,2010,9,10
7961,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,38,38235.83,Thanksgiving,2010,11,26
7962,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,38,41320.85,Christmas,2010,12,31
7963,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,38,53295.73,Super Bowl,2011,2,11
7964,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,38,39511.68,Labor Day,2011,9,9
7965,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,38,40020.69,Thanksgiving,2011,11,25
7966,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,38,56974.69,Christmas,2011,12,30
7967,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,38,62625.26,Super Bowl,2012,2,10
7968,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,38,52197.47,Labor Day,2012,9,7
7969,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,40,50324.35,Super Bowl,2010,2,12
7970,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,40,44041.09,Labor Day,2010,9,10
7971,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,40,42906.41,Thanksgiving,2010,11,26
7972,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,40,43444.95,Christmas,2010,12,31
7973,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,40,55647.51,Super Bowl,2011,2,11
7974,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,40,45783.45,Labor Day,2011,9,9
7975,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,40,44286.26,Thanksgiving,2011,11,25
7976,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,40,45742.94,Christmas,2011,12,30
7977,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,40,56787.72,Super Bowl,2012,2,10
7978,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,40,51752.11,Labor Day,2012,9,7
7979,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,41,487.0,Super Bowl,2010,2,12
7980,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,41,1021.0,Labor Day,2010,9,10
7981,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,41,595.25,Thanksgiving,2010,11,26
7982,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,41,288.45,Christmas,2010,12,31
7983,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,41,861.83,Super Bowl,2011,2,11
7984,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,41,1187.25,Labor Day,2011,9,9
7985,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,41,1782.29,Thanksgiving,2011,11,25
7986,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,41,1576.0,Christmas,2011,12,30
7987,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,41,1593.5,Super Bowl,2012,2,10
7988,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,41,886.46,Labor Day,2012,9,7
7989,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,42,4824.5,Super Bowl,2010,2,12
7990,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,42,5672.31,Labor Day,2010,9,10
7991,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,42,5204.43,Thanksgiving,2010,11,26
7992,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,42,4978.01,Christmas,2010,12,31
7993,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,42,6439.61,Super Bowl,2011,2,11
7994,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,42,6875.22,Labor Day,2011,9,9
7995,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,42,6135.08,Thanksgiving,2011,11,25
7996,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,42,6341.93,Christmas,2011,12,30
7997,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,42,7817.95,Super Bowl,2012,2,10
7998,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,42,6428.28,Labor Day,2012,9,7
7999,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,44,6758.6,Super Bowl,2010,2,12
8000,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,44,6985.32,Labor Day,2010,9,10
8001,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,44,9512.15,Thanksgiving,2010,11,26
8002,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,44,5278.39,Christmas,2010,12,31
8003,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,44,6993.56,Super Bowl,2011,2,11
8004,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,44,6184.39,Labor Day,2011,9,9
8005,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,44,9336.7,Thanksgiving,2011,11,25
8006,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,44,7042.02,Christmas,2011,12,30
8007,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,44,8174.04,Super Bowl,2012,2,10
8008,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,44,6729.67,Labor Day,2012,9,7
8009,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,45,35.8,Super Bowl,2010,2,12
8010,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,45,27.94,Labor Day,2010,9,10
8011,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,45,5.4,Thanksgiving,2010,11,26
8012,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,45,10.47,Christmas,2010,12,31
8013,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,45,10.47,Super Bowl,2011,2,11
8014,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,45,35.91,Labor Day,2011,9,9
8015,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,45,23.94,Thanksgiving,2011,11,25
8016,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,45,23.94,Christmas,2011,12,30
8017,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,46,27421.57,Super Bowl,2010,2,12
8018,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,46,28499.54,Labor Day,2010,9,10
8019,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,46,28094.22,Thanksgiving,2010,11,26
8020,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,46,28927.39,Christmas,2010,12,31
8021,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,46,31246.66,Super Bowl,2011,2,11
8022,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,46,30588.94,Labor Day,2011,9,9
8023,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,46,34128.96,Thanksgiving,2011,11,25
8024,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,46,48922.28,Christmas,2011,12,30
8025,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,46,39389.52,Super Bowl,2012,2,10
8026,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,46,32323.52,Labor Day,2012,9,7
8027,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,47,-88.0,Christmas,2011,12,30
8028,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,49,2.88,Thanksgiving,2011,11,25
8029,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,49,38.61,Christmas,2011,12,30
8030,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,49,44.55,Super Bowl,2012,2,10
8031,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,51,1.5,Super Bowl,2010,2,12
8032,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,51,-7.0,Thanksgiving,2010,11,26
8033,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,52,3851.54,Super Bowl,2010,2,12
8034,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,52,4008.91,Labor Day,2010,9,10
8035,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,52,6471.78,Thanksgiving,2010,11,26
8036,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,52,2387.52,Christmas,2010,12,31
8037,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,52,3956.47,Super Bowl,2011,2,11
8038,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,52,3972.61,Labor Day,2011,9,9
8039,12,2011-11-25,53.25,3.622,129.8364,12.89,B,112238,52,7479.45,Thanksgiving,2011,11,25
8040,12,2011-12-30,44.64,3.428,130.0710323,12.89,B,112238,52,2765.22,Christmas,2011,12,30
8041,12,2012-02-10,52.27,3.722,130.3849032,12.187,B,112238,52,4231.98,Super Bowl,2012,2,10
8042,12,2012-09-07,88.52,4.124,130.9325484,10.926,B,112238,52,2764.55,Labor Day,2012,9,7
8043,12,2010-02-12,47.87,2.946,126.4962581,13.975,B,112238,54,537.0,Super Bowl,2010,2,12
8044,12,2010-09-10,83.63,3.044,126.1145806,14.18,B,112238,54,100.0,Labor Day,2010,9,10
8045,12,2010-11-26,47.66,3.162,126.6692667,14.313,B,112238,54,27.0,Thanksgiving,2010,11,26
8046,12,2010-12-31,45.64,3.148,127.0876774,14.313,B,112238,54,231.76,Christmas,2010,12,31
8047,12,2011-02-11,51.3,3.381,127.859129,14.021,B,112238,54,214.94,Super Bowl,2011,2,11
8048,12,2011-09-09,88.0,3.913,129.3686129,13.503,B,112238,54,48.16,Labor Day,2011,9,9
